_id,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,one_room_sold,two_room_sold,three_room_sold,four_room_sold,five_room_sold,exec_sold,multigen_sold,studio_apartment_sold,one_room_rental,two_room_rental,three_room_rental,other_room_rental
7988,495A,TAMPINES ST 43,13,1992,Y,N,N,N,N,N,TAP,48,0,0,0,0,0,48,0,0,0,0,0,0
7989,495B,TAMPINES ST 43,13,1992,Y,N,N,N,N,N,TAP,36,0,0,0,0,0,36,0,0,0,0,0,0
7990,495C,TAMPINES ST 43,13,1992,Y,N,N,N,N,N,TAP,48,0,0,0,0,0,48,0,0,0,0,0,0
7991,495D,TAMPINES ST 43,13,1993,Y,N,N,N,N,N,TAP,48,0,0,0,0,0,48,0,0,0,0,0,0
7992,495E,TAMPINES ST 43,13,1992,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0
7993,495F,TAMPINES ST 43,13,1992,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0
7994,496,JURONG WEST ST 41,1,1985,N,Y,N,N,N,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
7995,496A,TAMPINES ST 43,5,1992,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
7996,496B,TAMPINES ST 43,13,1992,Y,N,N,N,N,N,TAP,84,0,0,0,36,48,0,0,0,0,0,0,0
7997,496C,TAMPINES ST 43,13,1992,Y,N,N,N,N,N,TAP,96,0,0,0,24,72,0,0,0,0,0,0,0
7998,496D,TAMPINES AVE 9,13,1992,Y,N,N,N,N,N,TAP,96,0,0,0,0,96,0,0,0,0,0,0,0
7999,496E,TAMPINES AVE 9,13,1992,Y,N,N,N,N,N,TAP,96,0,0,0,24,72,0,0,0,0,0,0,0
8000,496F,TAMPINES AVE 9,13,1992,Y,N,N,N,N,N,TAP,48,0,0,0,0,48,0,0,0,0,0,0,0
8001,496G,TAMPINES AVE 9,13,1992,Y,Y,N,N,N,N,TAP,84,0,0,0,60,24,0,0,0,0,0,0,0
8002,497,JURONG WEST ST 41,1,1985,N,Y,N,N,N,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
8003,497A,TAMPINES ST 45,10,1994,Y,N,N,N,N,N,TAP,57,0,0,0,0,14,43,0,0,0,0,0,0
8004,497B,TAMPINES ST 45,10,1994,Y,N,N,N,N,N,TAP,98,0,0,0,62,36,0,0,0,0,0,0,0
8005,497C,TAMPINES ST 45,10,1994,Y,Y,N,N,N,N,TAP,98,0,0,0,62,36,0,0,0,0,0,0,0
8006,497D,TAMPINES ST 45,10,1995,Y,N,N,N,N,N,TAP,57,0,0,0,0,14,43,0,0,0,0,0,0
8007,497E,TAMPINES ST 45,3,1994,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
8008,497F,TAMPINES ST 45,10,1994,Y,N,N,N,N,N,TAP,57,0,0,0,0,14,43,0,0,0,0,0,0
8009,497G,TAMPINES ST 45,10,1994,Y,N,N,N,N,N,TAP,98,0,0,0,62,36,0,0,0,0,0,0,0
8010,497H,TAMPINES ST 45,10,1994,Y,Y,N,N,N,N,TAP,98,0,0,0,62,36,0,0,0,0,0,0,0
8011,497J,TAMPINES ST 45,10,1995,Y,N,N,N,N,N,TAP,57,0,0,0,0,14,43,0,0,0,0,0,0
8012,497K,TAMPINES ST 45,3,1994,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
8013,497L,TAMPINES ST 45,4,1994,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
8014,498,JURONG WEST ST 41,4,1985,Y,Y,N,N,N,N,JW,73,0,0,63,10,0,0,0,0,0,0,0,0
8015,498A,TAMPINES ST 45,10,1995,Y,Y,N,N,N,N,TAP,70,0,0,0,28,28,14,0,0,0,0,0,0
8016,498B,TAMPINES ST 45,10,1995,Y,N,N,N,N,N,TAP,72,0,0,0,30,28,14,0,0,0,0,0,0
8017,498C,TAMPINES ST 45,3,1995,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
8018,498D,TAMPINES ST 45,10,1995,Y,N,N,N,N,N,TAP,72,0,0,0,30,28,14,0,0,0,0,0,0
8019,498E,TAMPINES ST 45,10,1995,Y,N,N,N,N,N,TAP,74,0,0,0,32,28,14,0,0,0,0,0,0
8020,498F,TAMPINES ST 45,10,1995,Y,N,N,N,N,N,TAP,74,0,0,0,32,28,14,0,0,0,0,0,0
8021,498G,TAMPINES ST 45,10,1995,Y,N,N,N,N,N,TAP,74,0,0,0,32,28,14,0,0,0,0,0,0
8022,498H,TAMPINES ST 45,10,1995,Y,N,N,N,N,N,TAP,74,0,0,0,32,28,14,0,0,0,0,0,0
8023,498J,TAMPINES ST 45,10,1995,Y,N,N,N,N,N,TAP,72,0,0,0,30,28,14,0,0,0,0,0,0
8024,498K,TAMPINES ST 45,3,1995,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
8025,498L,TAMPINES ST 45,10,1995,Y,N,N,N,N,N,TAP,72,0,0,0,30,28,14,0,0,0,0,0,0
8026,498M,TAMPINES ST 45,10,1995,Y,N,N,Y,N,N,TAP,70,0,0,0,28,28,14,0,0,0,0,0,0
8027,498N,TAMPINES ST 45,1,1995,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
8028,499,JURONG WEST ST 41,17,2014,Y,N,N,Y,N,Y,JW,232,0,38,0,0,0,0,0,194,0,0,0,0
8029,499,TAMPINES AVE 9,4,2012,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
8030,499A,TAMPINES AVE 9,12,2012,Y,N,N,N,N,N,TAP,119,0,97,22,0,0,0,0,0,0,0,0,0
8031,499B,TAMPINES AVE 9,12,2012,Y,N,N,N,N,N,TAP,108,0,64,44,0,0,0,0,0,0,0,0,0
8032,499C,TAMPINES AVE 9,12,2012,Y,N,N,Y,N,N,TAP,228,0,0,0,0,0,0,0,0,131,97,0,0
8033,499D,TAMPINES AVE 9,1,2013,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
8034,5,BANDA ST,21,1973,Y,Y,N,Y,N,N,CT,430,0,0,0,0,0,0,0,0,430,0,0,0
8035,5,BEACH RD,16,1968,Y,N,N,Y,N,N,KWN,336,0,0,0,0,0,0,0,0,336,0,0,0
8036,5,BEDOK STH AVE 2,14,1975,Y,N,N,N,N,N,BD,104,0,0,0,104,0,0,0,0,0,0,0,0
8037,5,BOON KENG RD,16,1996,Y,N,N,Y,N,N,KWN,108,0,0,0,41,67,0,0,0,0,0,0,0
8038,5,CHANGI VILLAGE RD,4,1978,Y,Y,N,N,N,N,PRC,75,0,0,74,0,1,0,0,0,0,0,0,0
8039,5,DELTA AVE,13,1985,Y,N,N,Y,N,N,BM,168,0,0,0,168,0,0,0,0,0,0,0,0
8040,5,DOVER CRES,14,1978,Y,Y,N,Y,N,N,QT,155,0,0,128,26,0,1,0,0,0,0,0,0
8041,5,EUNOS CRES,2,1976,N,Y,N,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
8042,5,EVERTON PK,12,1980,Y,Y,N,N,N,N,BM,94,0,0,60,0,34,0,0,0,0,0,0,0
8043,5,FARRER RD,20,1974,Y,N,N,N,N,N,BT,76,0,0,0,0,76,0,0,0,0,0,0,0
8044,5,GHIM MOH RD,15,1975,Y,N,N,Y,N,N,QT,218,0,0,212,0,6,0,0,0,0,0,0,0
8045,5,HAIG RD,13,1976,Y,N,N,Y,N,N,GL,120,0,0,0,120,0,0,0,0,0,0,0,0
8046,5,HOLLAND CL,28,1997,Y,N,N,N,N,N,QT,102,0,0,0,48,54,0,0,0,0,0,0,0
8047,5,JLN BATU,10,1962,Y,N,N,N,N,N,KWN,110,0,0,100,10,0,0,0,0,0,0,0,0
8048,5,JLN MINYAK,12,1964,Y,Y,N,N,N,N,CT,143,0,0,0,0,0,0,0,0,0,132,11,0
8049,5,LOR LEW LIAN,14,1977,Y,N,N,N,N,N,SGN,127,0,0,124,0,3,0,0,0,0,0,0,0
8050,5,LOR 7 TOA PAYOH,11,1969,Y,N,N,Y,N,N,TP,258,0,0,0,0,0,0,0,0,258,0,0,0
8051,5,MARINE TER,12,1974,Y,N,N,Y,N,N,MP,147,0,0,140,0,7,0,0,0,0,0,0,0
8052,5,MARSILING DR,18,1974,Y,N,N,N,N,N,WL,102,0,0,0,102,0,0,0,0,0,0,0,0
8053,5,PINE CL,19,1998,Y,N,N,Y,N,N,GL,95,0,0,0,24,71,0,0,0,0,0,0,0
8054,5,ST. GEORGE'S LANE,12,1980,Y,Y,N,N,N,N,KWN,110,0,0,77,33,0,0,0,0,0,0,0,0
8055,5,TECK WHYE AVE,13,1983,Y,N,N,N,N,N,CCK,120,0,0,72,48,0,0,0,0,0,0,0,0
8056,5,TELOK BLANGAH CRES,16,1974,Y,N,N,Y,N,N,BM,143,0,0,136,0,7,0,0,0,0,0,0,0
8057,5,TG PAGAR PLAZA,24,1976,Y,N,N,Y,N,N,CT,166,0,0,164,0,2,0,0,0,0,0,0,0
8058,5,TOH YI DR,13,1989,Y,N,N,Y,N,N,BT,132,0,0,0,72,60,0,0,0,0,0,0,0
8059,5,UPP ALJUNIED LANE,10,1968,Y,Y,N,N,N,N,TP,99,0,0,96,3,0,0,0,0,0,0,0,0
8060,5,UPP BOON KENG RD,7,2005,N,Y,N,Y,Y,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
8061,5A,GHIM MOH RD,2,2002,N,N,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
8062,5A,HOLLAND CL,6,1994,N,N,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
8063,5A,JLN BATU,1,2002,N,N,N,N,N,Y,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
8064,5A,MARSILING DR,14,2000,Y,N,N,N,N,N,WL,161,0,0,0,102,59,0,0,0,0,0,0,0
8065,5A,TELOK BLANGAH CRES,1,2005,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
8066,5A,UPP BOON KENG RD,25,2010,Y,N,N,N,N,N,KWN,240,0,0,192,48,0,0,0,0,0,0,0,0
8067,5B,HOLLAND CL,1,1997,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
8068,50,C'WEALTH DR,40,2013,Y,N,N,Y,N,N,QT,278,0,0,106,133,39,0,0,0,0,0,0,0
8069,50,CHAI CHEE ST,12,1980,Y,Y,N,Y,N,N,BD,263,0,0,218,44,1,0,0,0,0,0,0,0
8070,50,CIRCUIT RD,10,1964,Y,N,N,N,N,N,GL,116,0,0,111,4,0,0,0,0,0,0,1,0
8071,50,DORSET RD,12,1978,Y,Y,N,Y,N,N,KWN,173,0,0,148,22,0,3,0,0,0,0,0,0
8072,50,HAVELOCK RD,10,1966,Y,Y,N,N,N,N,BM,96,0,28,0,0,0,0,0,0,0,68,0,0
8073,50,HOY FATT RD,12,1986,Y,N,N,Y,N,N,BM,132,0,0,0,74,58,0,0,0,0,0,0,0
8074,50,JLN BAHAGIA,2,1959,Y,N,N,N,N,N,KWN,6,0,0,6,0,0,0,0,0,0,0,0,0
8075,50,LOR 5 TOA PAYOH,13,1992,Y,Y,N,Y,N,N,TP,114,0,0,0,0,114,0,0,0,0,0,0,0
8076,50,MARINE TER,3,1975,N,Y,N,N,N,N,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
8077,50,MOH GUAN TER,4,1949,Y,N,N,N,N,N,BM,21,0,0,18,3,0,0,0,0,0,0,0,0
8078,50,SENGKANG WEST WAY,2,2019,N,N,N,Y,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
8079,50,SIMS DR,25,1976,Y,N,N,Y,N,N,GL,96,0,0,0,0,96,0,0,0,0,0,0,0
8080,50,STIRLING RD,2,1959,Y,N,N,N,N,N,QT,8,0,0,8,0,0,0,0,0,0,0,0,0
8081,50,STRATHMORE AVE,30,2004,Y,N,N,N,N,N,QT,176,0,0,0,147,29,0,0,0,0,0,0,0
8082,50,TEBAN GDNS RD,13,1985,Y,N,N,Y,N,N,JE,72,0,0,0,0,0,72,0,0,0,0,0,0
8083,50,TELOK BLANGAH DR,13,1977,Y,N,N,Y,N,N,BM,168,0,0,0,168,0,0,0,0,0,0,0,0
8084,50A,C'WEALTH DR,1,2013,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
8085,50A,MARINE TER,1,1975,N,N,Y,N,N,N,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
8086,50A,SIMS DR,4,2004,N,N,N,N,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
8087,500,LOR 6 TOA PAYOH,4,2002,N,Y,N,N,N,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
8088,500,PASIR RIS ST 52,14,1993,Y,N,N,N,N,N,PRC,65,0,0,0,0,0,65,0,0,0,0,0,0
8089,500,SERANGOON NTH AVE 4,14,1992,Y,N,N,N,N,N,SGN,76,0,0,0,0,76,0,0,0,0,0,0,0
8090,500A,PASIR RIS ST 52,6,1992,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
8091,501,ANG MO KIO AVE 5,12,1980,Y,N,N,N,N,N,AMK,110,0,0,0,16,94,0,0,0,0,0,0,0
8092,501,BEDOK NTH ST 3,14,1977,Y,N,N,N,N,N,BD,233,0,0,232,0,1,0,0,0,0,0,0,0
8093,501,BISHAN ST 11,9,1989,Y,Y,N,N,N,N,BH,52,0,0,0,42,10,0,0,0,0,0,0,0
8094,501,BT BATOK ST 52,8,1986,Y,N,N,Y,N,N,BB,101,0,0,70,29,1,0,0,0,0,0,1,0
8095,501,CHOA CHU KANG ST 51,14,1993,Y,N,N,N,N,N,CCK,78,0,0,0,13,65,0,0,0,0,0,0,0
8096,501,HOUGANG AVE 8,10,1986,Y,Y,N,N,N,N,HG,145,0,0,90,54,1,0,0,0,0,0,0,0
8097,501,JELAPANG RD,19,1997,Y,Y,N,N,N,N,BP,180,0,0,0,126,54,0,0,0,0,0,0,0
8098,501,JURONG WEST ST 51,4,1985,Y,Y,N,N,N,N,JW,34,0,0,33,0,0,1,0,0,0,0,0,0
8099,501,PASIR RIS ST 52,14,1993,Y,Y,N,N,N,N,PRC,52,0,0,0,0,0,52,0,0,0,0,0,0
8100,501,SERANGOON NTH AVE 4,14,1992,Y,N,N,N,N,N,SGN,76,0,0,0,0,76,0,0,0,0,0,0,0
8101,501,TAMPINES CTRL 1,4,1989,Y,N,N,N,N,N,TAP,40,0,0,0,34,6,0,0,0,0,0,0,0
8102,501,WELLINGTON CIRCLE,5,1999,N,N,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
8103,501,WEST COAST DR,2,1979,Y,Y,N,N,N,N,CL,6,0,0,4,0,0,0,0,0,0,0,2,0
8104,501,WOODLANDS DR 14,11,1997,Y,N,N,Y,N,N,WL,58,0,0,0,18,40,0,0,0,0,0,0,0
8105,501,YISHUN ST 51,7,2016,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
8106,501A,WELLINGTON CIRCLE,12,1999,Y,Y,N,N,N,N,SB,120,0,0,0,44,76,0,0,0,0,0,0,0
8107,501A,YISHUN ST 51,13,2016,Y,N,N,N,N,N,YS,72,0,0,48,24,0,0,0,0,0,0,0,0
8108,501B,WELLINGTON CIRCLE,12,1999,Y,N,N,Y,N,N,SB,110,0,0,0,33,77,0,0,0,0,0,0,0
8109,501B,YISHUN ST 51,13,2016,Y,N,N,N,N,N,YS,69,0,0,0,35,34,0,0,0,0,0,0,0
8110,501C,WELLINGTON CIRCLE,12,1999,Y,N,N,N,N,N,SB,113,0,0,0,47,66,0,0,0,0,0,0,0
8111,501D,WELLINGTON CIRCLE,12,1999,Y,N,N,Y,N,N,SB,77,0,0,0,0,0,77,0,0,0,0,0,0
8112,502,ANG MO KIO AVE 5,11,1980,Y,N,N,Y,N,N,AMK,157,0,0,134,20,2,1,0,0,0,0,0,0
8113,502,BEDOK NTH ST 3,14,1977,Y,N,N,Y,N,N,BD,234,0,0,234,0,0,0,0,0,0,0,0,0
8114,502,BISHAN ST 11,6,1989,Y,Y,N,N,N,N,BH,20,0,0,0,13,7,0,0,0,0,0,0,0
8115,502,CHOA CHU KANG ST 51,14,1993,Y,N,N,N,N,N,CCK,54,0,0,0,0,54,0,0,0,0,0,0,0
8116,502,HOUGANG AVE 8,10,1985,Y,N,N,N,N,N,HG,94,0,0,0,62,32,0,0,0,0,0,0,0
8117,502,JELAPANG RD,19,1997,Y,N,N,N,N,N,BP,186,0,0,0,132,54,0,0,0,0,0,0,0
8118,502,JURONG WEST AVE 1,4,1985,Y,Y,N,N,N,N,JW,24,0,0,24,0,0,0,0,0,0,0,0,0
8119,502,PASIR RIS ST 52,14,1993,Y,N,N,N,N,N,PRC,65,0,0,0,0,0,65,0,0,0,0,0,0
8120,502,SERANGOON NTH AVE 4,14,1992,Y,N,N,N,N,N,SGN,76,0,0,0,0,76,0,0,0,0,0,0,0
8121,502,TAMPINES CTRL 1,4,1989,Y,N,N,N,N,N,TAP,16,0,0,0,10,6,0,0,0,0,0,0,0
8122,502,WEST COAST DR,1,1995,N,Y,Y,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
8123,502,WELLINGTON CIRCLE,1,2000,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
8124,502,WOODLANDS DR 14,11,1997,Y,N,N,N,N,N,WL,40,0,0,0,0,40,0,0,0,0,0,0,0
8125,502,YISHUN ST 51,1,2016,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
8126,502A,CHOA CHU KANG ST 51,3,1993,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
8127,502A,WOODLANDS DR 14,10,1997,Y,N,N,Y,N,N,WL,63,0,0,0,54,9,0,0,0,0,0,0,0
8128,502A,WELLINGTON CIRCLE,12,1999,Y,N,N,N,N,N,SB,77,0,0,0,0,0,77,0,0,0,0,0,0
8129,502A,WEST COAST DR,1,1980,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
8130,502A,YISHUN ST 51,13,2016,Y,N,N,N,N,N,YS,132,0,0,48,84,0,0,0,0,0,0,0,0
